Recipient,Armament category,Delivery year,Total TIV
Taiwan,Missiles,2020,6.24
Taiwan,Missiles,2024,40.0
Taiwan,Aircraft,1997,1710.0
Taiwan,Aircraft,1998,1482.0
Taiwan,Aircraft,1999,1083.0
Taiwan,Aircraft,2012,30.0
Taiwan,Aircraft,2013,120.0
Taiwan,Aircraft,2014,300.0
Taiwan,Naval weapons,1996,14.0
Taiwan,Naval weapons,1997,21.0
Taiwan,Naval weapons,1998,7.0
Thailand,Sensors,2004,3.0
Thailand,Aircraft,2023,7.25
Thailand,Aircraft,2022,29.0
Thailand,Aircraft,2022,4.0
Thailand,Aircraft,2023,20.0
Thailand,Aircraft,2020,7.8
Thailand,Aircraft,2024,19.0
Thailand,Aircraft,2022,0.14
Thailand,Naval weapons,1995,20.0
Thailand,Naval weapons,1994,20.0
Thailand,Engines,2018,8.8
Thailand,Armoured vehicles,1990,80.0
Thailand,Aircraft,1990,17.29
Thailand,Armoured vehicles,1993,15.0
Thailand,Armoured vehicles,1994,15.0
Thailand,Aircraft,2002,122.66
Thailand,Aircraft,2003,95.4
Thailand,Aircraft,2017,5.6
Thailand,Engines,1997,3.0
Thailand,Engines,2014,0.18
Thailand,Engines,2013,0.3
Thailand,Engines,2012,0.15
Thailand,Missiles,2016,15.0
Thailand,Missiles,2017,15.0
Thailand,Engines,2013,13.2
Thailand,Ships,1994,110.0
Thailand,Ships,1996,110.0
Thailand,Aircraft,2024,3.0
Thailand,Naval weapons,2018,7.0
Thailand,Naval weapons,2018,20.0
Thailand,Engines,2018,7.0
Thailand,Sensors,2015,2.0
Thailand,Sensors,2016,3.0
Thailand,Aircraft,2011,14.5
Thailand,Missiles,2018,1.0
Thailand,Armoured vehicles,1993,4.5
Thailand,Armoured vehicles,1994,4.5
Thailand,Aircraft,2020,0.54
Thailand,Aircraft,1990,15.0
Thailand,Engines,2024,4.4
Thailand,Engines,2019,8.8
Thailand,Engines,2020,8.8
Thailand,Missiles,2015,3.6
Thailand,Aircraft,2002,8.65
Thailand,Aircraft,2003,25.94
Thailand,Aircraft,2004,17.29
Thailand,Aircraft,2011,14.85
Thailand,Aircraft,2012,4.95
Thailand,Missiles,1991,0.5
Thailand,Missiles,1992,0.5
Thailand,Engines,2011,13.2
Thailand,Aircraft,2013,21.75
Thailand,Aircraft,2011,4.0
Thailand,Aircraft,2012,2.4
Thailand,Aircraft,2009,4.0
Thailand,Sensors,1991,7.5
Thailand,Sensors,1996,2.5
Thailand,Sensors,1995,5.0
Thailand,Sensors,2004,2.5
Thailand,Aircraft,2012,2.8
Thailand,Aircraft,2016,7.25
Thailand,Engines,2010,0.5
Thailand,Sensors,2012,11.0
Thailand,Aircraft,2011,3.2
Thailand,Aircraft,2014,21.75
Thailand,Sensors,2015,11.0
Thailand,Sensors,2016,11.0
Thailand,Artillery,2013,18.36
Thailand,Armoured vehicles,2000,6.0
Thailand,Armoured vehicles,2001,6.0
Thailand,Sensors,1992,22.0
Thailand,Aircraft,1991,123.9
Thailand,Missiles,1991,3.6
Thailand,Aircraft,1990,54.0
Thailand,Armoured vehicles,1992,7.0
Thailand,Artillery,1994,25.0
Thailand,Aircraft,1990,28.0
Thailand,Missiles,1990,0.5
Thailand,Armoured vehicles,1991,52.5
Thailand,Aircraft,1996,55.46
Thailand,Missiles,1994,14.4
Thailand,Armoured vehicles,1991,38.16
Thailand,Aircraft,1991,54.0
Thailand,Aircraft,1995,82.6
Thailand,Aircraft,1996,206.5
Thailand,Aircraft,1997,82.6
Thailand,Aircraft,1995,22.4
Thailand,Aircraft,1996,22.4
Thailand,Aircraft,1997,56.0
Thailand,Missiles,1994,2.16
Thailand,Missiles,1995,2.34
Thailand,Aircraft,1992,2.0
Thailand,Aircraft,1997,18.5
Thailand,Aircraft,1998,18.5
Thailand,Aircraft,1999,18.5
Thailand,Aircraft,2000,18.5
Thailand,Aircraft,1997,66.0
Thailand,Aircraft,1993,56.0
Thailand,Aircraft,1990,28.0
Thailand,Naval weapons,1994,5.25
Thailand,Naval weapons,1995,5.25
Thailand,Missiles,1995,13.5
Thailand,Missiles,1994,13.5
Thailand,Armoured vehicles,1997,84.84
Thailand,Armoured vehicles,1996,20.16
Thailand,Aircraft,1996,18.0
Thailand,Sensors,1998,13.0
Thailand,Sensors,1999,26.0
Thailand,Armoured vehicles,1997,16.2
Thailand,Sensors,1997,4.0
Thailand,Armoured vehicles,1996,5.7
Thailand,Armoured vehicles,1997,9.9
Thailand,Missiles,1997,7.2
Thailand,Artillery,1997,6.6
Thailand,Missiles,1998,1.8
Thailand,Missiles,1996,2.15
Thailand,Armoured vehicles,2000,0.6
Thailand,Armoured vehicles,1998,2.4
Thailand,Aircraft,2001,7.25
Thailand,Aircraft,2002,14.5
Thailand,Missiles,2003,4.8
Thailand,Missiles,1990,2.0
Thailand,Aircraft,2004,14.5
Thailand,Aircraft,2005,14.5
Thailand,Engines,1997,14.0
Thailand,Engines,1994,14.0
Thailand,Engines,1995,14.0
Thailand,Sensors,1997,6.0
Thailand,Sensors,1997,6.0
Thailand,Engines,2004,2.0
Thailand,Missiles,2019,5.0
Thailand,Missiles,2019,7.5
Thailand,Armoured vehicles,2020,6.16
Thailand,Armoured vehicles,2019,2.66
Thailand,Armoured vehicles,2022,2.38
Thailand,Armoured vehicles,2023,7.0
Thailand,Missiles,2017,2.8
Thailand,Missiles,2018,2.8
Thailand,Aircraft,1993,56.0
Thailand,Missiles,2024,4.5
Thailand,Sensors,2014,10.0
Thailand,Sensors,2015,10.0
Thailand,Sensors,2016,10.0
Thailand,Sensors,2017,6.0
Thailand,Sensors,2006,5.0
Thailand,Sensors,2005,2.5
Togo,Aircraft,1994,2.85
Togo,Aircraft,1995,2.85
Togo,Armoured vehicles,2022,4.2
Togo,Armoured vehicles,2020,4.6
Togo,Armoured vehicles,2021,10.0
Togo,Armoured vehicles,2023,1.2
Tonga,Aircraft,1996,0.26
Trinidad and Tobago,Aircraft,2000,2.24
Trinidad and Tobago,Aircraft,2001,0.5
Trinidad and Tobago,Aircraft,2000,0.5
Trinidad and Tobago,Ships,2007,5.92
Trinidad and Tobago,Sensors,2002,1.5
Trinidad and Tobago,Aircraft,2012,12.0
Trinidad and Tobago,Aircraft,2011,12.0
Tunisia,Engines,2022,2.3
Tunisia,Aircraft,2022,3.8
Tunisia,Aircraft,2023,11.4
Tunisia,Armoured vehicles,2018,1.26
Tunisia,Engines,2016,3.55
Tunisia,Engines,2014,1.45
Tunisia,Engines,2017,3.5
Tunisia,Aircraft,2017,8.4
Tunisia,Missiles,2017,7.5
Tunisia,Aircraft,2016,1.2
Tunisia,Armoured vehicles,2015,6.76
Tunisia,Armoured vehicles,2016,3.64
Tunisia,Aircraft,2019,14.5
Tunisia,Aircraft,2020,14.5
Tunisia,Engines,2018,12.0
Tunisia,Engines,2016,0.5
Tunisia,Aircraft,2017,29.0
Tunisia,Aircraft,2018,29.0
Tunisia,Aircraft,2022,11.2
Tunisia,Aircraft,2024,22.4
Tunisia,Aircraft,2016,7.2
Tunisia,Aircraft,2017,21.6
Tunisia,Ships,1992,8.0
Tunisia,Aircraft,1997,15.6
Tunisia,Air-defence systems,2002,8.0
Tunisia,Missiles,2002,26.4
Tunisia,Aircraft,1998,18.4
Tunisia,Aircraft,1999,9.6
Tunisia,Aircraft,2008,3.46
Tunisia,Aircraft,2010,6.92
Tunisia,Aircraft,2011,6.92
Tunisia,Missiles,2006,1.8
Tunisia,Aircraft,1995,18.4
Tunisia,Aircraft,1996,18.4
Tunisia,Aircraft,1997,9.2
Tunisia,Aircraft,2002,9.2
Tunisia,Aircraft,1996,4.19
Tunisia,Armoured vehicles,2003,0.6
Tunisia,Engines,2021,1.65
Tunisia,Aircraft,2024,4.0
Tunisia,Engines,2021,0.25
Tunisia,Engines,2020,0.2
Tunisia,Aircraft,2013,40.0
Tunisia,Aircraft,2014,40.0
Turkey,Engines,2015,1.25
Turkey,Engines,2014,1.25
Turkey,Sensors,1995,5.0
Turkey,Sensors,1996,5.0
Turkey,Sensors,1998,5.0
Turkey,Sensors,2000,5.0
Turkey,Engines,2024,14.0
Turkey,Engines,2022,1.7
Turkey,Engines,2020,2.5
Turkey,Engines,2021,5.0
Turkey,Naval weapons,2013,40.0
Turkey,Naval weapons,2014,40.0
Turkey,Armoured vehicles,1992,328.44
Turkey,Armoured vehicles,1993,224.28
Turkey,Armoured vehicles,1992,18.0
Turkey,Armoured vehicles,1994,44.64
Turkey,Armoured vehicles,1993,134.64
Turkey,Armoured vehicles,1992,11.9
Turkey,Armoured vehicles,1993,13.1
Turkey,Naval weapons,1996,5.0
Turkey,Naval weapons,1995,5.0
Turkey,Naval weapons,2000,20.0
Turkey,Naval weapons,1998,20.0
Turkey,Sensors,1994,13.0
Turkey,Sensors,1995,14.0
Turkey,Sensors,1996,13.0
Turkey,Sensors,1995,7.0
Turkey,Sensors,1994,6.0
Turkey,Sensors,1996,7.0
Turkey,Aircraft,1993,13.7
Turkey,Aircraft,1992,10.27
Turkey,Aircraft,2012,9.41
Turkey,Engines,2004,3.75
Turkey,Engines,2003,3.75
Turkey,Engines,2002,3.75
Turkey,Engines,2001,3.75
Turkey,Engines,2000,3.0
Turkey,Engines,1999,3.0
Turkey,Engines,1998,3.0
Turkey,Engines,1997,3.0
Turkey,Engines,1996,3.0
Turkey,Engines,1995,3.0
Turkey,Engines,1994,3.0
Turkey,Engines,1993,3.0
Turkey,Engines,1992,3.0
Turkey,Engines,1991,3.0
Turkey,Engines,2005,3.75
Turkey,Engines,2006,3.75
Turkey,Engines,2007,3.75
Turkey,Engines,2008,3.75
Turkey,Engines,2016,2.5
Turkey,Aircraft,2013,119.0
Turkey,Aircraft,2014,85.0
Turkey,Aircraft,2012,85.0
Turkey,Missiles,2016,10.8
Turkey,Missiles,2015,10.26
Turkey,Aircraft,2018,20.0
Turkey,Aircraft,2019,60.0
Turkey,Missiles,1991,17.5
Turkey,Missiles,1992,17.5
Turkey,Missiles,1993,17.5
Turkey,Missiles,1994,17.5
Turkey,Missiles,1995,17.5
Turkey,Missiles,1996,17.5
Turkey,Missiles,1997,17.5
Turkey,Missiles,1998,17.5
Turkey,Missiles,1999,17.5
Turkey,Missiles,2000,17.5
Turkey,Missiles,2001,17.5
Turkey,Missiles,2002,17.5
Turkey,Missiles,2003,17.5
Turkey,Missiles,2004,17.5
Turkey,Missiles,2005,17.5
Turkey,Aircraft,1995,1.6
Turkey,Aircraft,1996,1.6
Turkey,Aircraft,1995,6.85
Turkey,Aircraft,1994,20.54
Turkey,Missiles,2017,10.0
Turkey,Missiles,2016,10.0
Turkey,Missiles,2015,10.0
Turkey,Missiles,2014,30.4
Turkey,Missiles,2013,30.4
Turkey,Missiles,2012,12.8
Turkey,Missiles,2011,6.4
Turkey,Naval weapons,2023,14.0
Turkey,Naval weapons,2017,14.0
Turkey,Naval weapons,2018,14.0
Turkey,Ships,1993,440.0
Turkey,Ships,1994,440.0
Turkey,Aircraft,1995,48.0
Turkey,Aircraft,1993,34.5
Turkey,Aircraft,1994,23.0
Turkey,Aircraft,1990,23.0
Turkey,Aircraft,1991,34.5
Turkey,Engines,2023,1.0
Turkey,Engines,2021,5.0
Turkey,Engines,2020,1.0
Turkey,Engines,2019,13.0
Turkey,Engines,2018,10.0
Turkey,Engines,2017,9.0
Turkey,Engines,2016,9.0
Turkey,Engines,2022,1.0
Turkey,Aircraft,1990,39.0
Turkey,Aircraft,1993,260.0
Turkey,Aircraft,1994,32.5
Turkey,Armoured vehicles,1992,5.0
Turkey,Armoured vehicles,1993,5.0
Turkey,Armoured vehicles,1994,14.8
Turkey,Armoured vehicles,2003,9.0
Turkey,Armoured vehicles,2002,7.5
Turkey,Armoured vehicles,2004,7.5
Turkey,Sensors,1990,11.0
Turkey,Aircraft,1991,14.25
Turkey,Aircraft,2016,120.0
Turkey,Engines,2013,7.0
Turkey,Engines,2011,7.0
Turkey,Engines,2019,7.0
Turkey,Engines,2018,7.0
Turkey,Sensors,2012,90.0
Turkey,Sensors,2011,8.0
Turkey,Sensors,2013,100.0
Turkey,Sensors,2014,96.0
Turkey,Sensors,2009,12.0
Turkey,Sensors,2015,20.0
Turkey,Missiles,2013,6.0
Turkey,Missiles,2018,2.0
Turkey,Engines,2021,7.0
Turkey,Engines,2019,1.0
Turkey,Engines,2018,5.0
Turkey,Engines,2022,2.0
Turkey,Missiles,2017,4.8
Turkey,Missiles,2011,62.5
Turkey,Armoured vehicles,1990,6.0
Turkey,Armoured vehicles,1991,13.5
Turkey,Armoured vehicles,1992,28.2
Turkey,Armoured vehicles,1993,49.5
Turkey,Armoured vehicles,1994,52.5
Turkey,Armoured vehicles,1995,102.3
Turkey,Armoured vehicles,1997,80.4
Turkey,Armoured vehicles,1998,58.8
Turkey,Armoured vehicles,1999,60.0
Turkey,Armoured vehicles,2000,58.2
Turkey,Aircraft,1993,0.84
Turkey,Missiles,2012,12.5
Turkey,Missiles,2013,25.0
Turkey,Missiles,2014,12.5
Turkey,Naval weapons,2018,14.0
Turkey,Naval weapons,2017,14.0
Turkey,Missiles,1990,3.2
Turkey,Missiles,1991,9.6
Turkey,Missiles,2023,21.0
Turkey,Missiles,2016,2.5
Turkey,Missiles,2017,57.5
Turkey,Aircraft,1992,798.0
Turkey,Aircraft,1993,456.0
Turkey,Aircraft,1990,684.0
Turkey,Aircraft,1991,712.5
Turkey,Aircraft,1994,570.0
Turkey,Aircraft,1995,285.0
Turkey,Aircraft,1997,806.0
Turkey,Aircraft,1998,124.0
Turkey,Aircraft,1996,310.0
Turkey,Aircraft,1998,620.0
Turkey,Aircraft,1999,620.0
Turkey,Missiles,2004,26.72
Turkey,Missiles,1993,9.28
Turkey,Missiles,1994,40.0
Turkey,Missiles,1995,56.0
Turkey,Missiles,1996,56.0
Turkey,Missiles,1997,56.0
Turkey,Missiles,1998,48.0
Turkey,Missiles,1999,24.0
Turkey,Missiles,2000,20.0
Turkey,Missiles,2001,16.0
Turkey,Missiles,2002,16.0
Turkey,Missiles,2003,16.0
Turkey,Aircraft,2011,186.0
Turkey,Aircraft,2012,744.0
Turkey,Engines,2014,9.0
Turkey,Missiles,2019,6.0
Turkey,Missiles,2020,6.0
Turkey,Missiles,2021,1.16
Turkey,Aircraft,1991,27.6
Turkey,Aircraft,1992,18.4
Turkey,Aircraft,1991,50.0
Turkey,Aircraft,1992,290.0
Turkey,Aircraft,1993,60.0
Turkey,Aircraft,1997,118.8
Turkey,Aircraft,1998,158.4
Turkey,Ships,1998,360.0
Turkey,Sensors,1996,13.0
Turkey,Missiles,1996,51.5
Turkey,Air-defence systems,1996,39.2
Turkey,Missiles,1998,3.0
Turkey,Missiles,1999,5.5
Turkey,Missiles,2000,0.8
Turkey,Missiles,2002,5.7
Turkey,Missiles,2001,12.5
Turkey,Missiles,2003,12.5
Turkey,Missiles,1995,18.3
Turkey,Missiles,1996,0.6
Turkey,Missiles,2005,11.9
Turkey,Armoured vehicles,1999,3.6
Turkey,Missiles,2008,2.98
Turkey,Missiles,2009,2.98
Turkey,Missiles,2007,2.0
Turkey,Sensors,2011,12.0
Turkey,Sensors,2012,18.0
Turkey,Sensors,2011,12.0
Turkey,Sensors,2012,18.0
Turkey,Missiles,2011,25.0
Turkey,Aircraft,2009,5.58
Turkey,Aircraft,2010,2.7
Turkey,Engines,2019,2.35
Turkey,Engines,2020,0.5
Turkey,Missiles,2007,7.5
Turkey,Missiles,2008,7.5
Turkey,Missiles,2013,7.2
Turkey,Aircraft,1991,13.1
Turkey,Aircraft,1992,13.1
Turkey,Aircraft,1993,13.1
Turkey,Aircraft,1990,13.1
Turkey,Missiles,2016,21.6
Turkey,Missiles,2017,21.6
Turkey,Missiles,2018,21.6
Turkey,Missiles,2019,22.2
Turkey,Aircraft,2002,136.0
Turkey,Ships,1999,120.0
Turkey,Ships,2000,120.0
Turkey,Missiles,2013,15.0
Turkey,Missiles,2014,49.2
Turkey,Aircraft,2012,13.8
Turkey,Engines,2014,5.0
Turkey,Engines,2012,2.5
Turkey,Engines,2011,6.4
Turkey,Engines,2010,5.0
Turkey,Engines,2015,4.5
Turkey,Missiles,2017,13.0
Turkey,Missiles,2018,13.0
Turkey,Sensors,2014,16.0
Turkey,Missiles,1990,7.2
Turkey,Artillery,1992,7.2
Turkey,Sensors,1994,11.0
Turkey,Sensors,1995,11.0
Turkey,Missiles,1993,12.0
Turkey,Missiles,1994,12.0
Turkey,Missiles,1995,13.2
Turkey,Missiles,1995,19.8
Turkey,Missiles,1996,16.2
Turkey,Missiles,1994,6.25
Turkey,Missiles,1995,18.75
Turkey,Missiles,1992,37.52
Turkey,Sensors,1993,11.0
Turkey,Artillery,1993,1.32
Turkey,Artillery,1992,30.36
Turkey,Missiles,1993,13.65
Turkey,Missiles,1994,13.8
Turkey,Missiles,1995,13.65
Turkey,Missiles,1999,15.2
Turkey,Missiles,1997,20.0
Turkey,Missiles,1998,20.0
Turkey,Sensors,1996,6.0
Turkey,Sensors,1995,6.0
Turkey,Sensors,1997,3.0
Turkey,Aircraft,1992,1.3
Turkey,Aircraft,1999,145.0
Turkey,Aircraft,2002,87.0
Turkey,Aircraft,2000,87.0
Turkey,Aircraft,2001,43.5
Turkey,Missiles,1993,28.8
Turkey,Aircraft,1993,3.96
Turkey,Aircraft,1993,52.8
Turkey,Missiles,1999,18.0
Turkey,Missiles,2000,18.0
Turkey,Missiles,2001,4.5
Turkey,Missiles,1997,4.5
Turkey,Missiles,1996,12.0
Turkey,Missiles,1997,12.0
Turkey,Missiles,1994,28.8
Turkey,Missiles,1996,13.5
Turkey,Missiles,1997,13.5
Turkey,Naval weapons,1996,5.25
Turkey,Naval weapons,1995,5.25
Turkey,Missiles,1998,24.0
Turkey,Missiles,1999,36.0
Turkey,Missiles,2002,14.4
Turkey,Missiles,1996,1.0
Turkey,Missiles,1997,2.0
Turkey,Missiles,1998,2.0
Turkey,Missiles,1999,2.0
Turkey,Missiles,2000,1.0
Turkey,Missiles,1998,100.8
Turkey,Naval weapons,2000,5.25
Turkey,Naval weapons,1998,5.25
Turkey,Armoured vehicles,1999,42.0
Turkey,Armoured vehicles,1997,3.0
Turkey,Missiles,1998,14.4
Turkey,Missiles,2000,15.3
Turkey,Missiles,1999,15.3
Turkey,Missiles,2000,0.5
Turkey,Missiles,2001,3.7
Turkey,Aircraft,1993,23.0
Turkey,Aircraft,1991,23.0
Turkey,Aircraft,1992,23.0
Turkey,Missiles,1996,6.86
Turkey,Aircraft,2004,14.5
Turkey,Aircraft,1995,1.2
Turkey,Aircraft,1993,0.1
Turkey,Missiles,1996,4.5
Turkey,Missiles,1995,7.5
Turkey,Air-defence systems,2005,184.8
Turkey,Ships,2000,120.0
Turkey,Sensors,2005,40.0
Turkey,Ships,2002,120.0
Turkey,Naval weapons,1995,7.0
Turkey,Missiles,2001,1.8
Turkey,Missiles,2002,1.8
Turkey,Ships,2003,120.0
Turkey,Missiles,2003,3.6
Turkey,Missiles,2004,3.6
Turkey,Aircraft,1998,0.4
Turkey,Sensors,1999,5.0
Turkey,Sensors,2000,10.0
Turkey,Sensors,2001,10.0
Turkey,Missiles,2008,22.86
Turkey,Missiles,2011,3.5
Turkey,Missiles,2013,1.82
Turkey,Missiles,2017,1.82
Turkey,Missiles,2018,1.68
Turkey,Missiles,2016,1.68
Turkey,Missiles,2014,1.68
Turkey,Missiles,2015,1.82
Turkey,Missiles,2012,1.68
Turkey,Missiles,2019,1.82
Turkey,Engines,2020,6.45
Turkey,Engines,2019,10.0
Turkey,Engines,2018,10.0
Turkey,Engines,2014,3.0
Turkey,Engines,2013,6.0
Turkey,Engines,1991,24.2
Turkey,Engines,1990,24.2
Turkey,Engines,1992,24.2
Turkey,Engines,1993,16.5
Turkey,Engines,1992,3.0
Turkey,Engines,1993,6.0
Turkey,Engines,1994,6.0
Turkey,Engines,1995,9.0
Turkey,Engines,1996,9.0
Turkey,Engines,1997,10.0
Turkey,Engines,1998,9.0
Turkey,Engines,2000,14.0
Turkey,Engines,1996,14.0
Turkey,Engines,1998,14.0
Turkey,Engines,1995,14.0
Turkey,Engines,2021,10.6
Turkey,Engines,2020,12.5
Turkey,Engines,2019,12.5
Turkey,Aircraft,2024,65.25
Turkey,Aircraft,2023,65.25
Turkey,Aircraft,2022,21.75
Turkey,Engines,2024,7.0
Turkey,Armoured vehicles,2002,36.9
Turkey,Armoured vehicles,2001,23.1
Turkey,Armoured vehicles,2004,55.5
Turkey,Armoured vehicles,2003,49.8
Turkey,Aircraft,2015,250.0
Turkey,Aircraft,2014,750.0
Turkey,Missiles,1996,2.0
Turkey,Missiles,2008,20.8
Turkey,Missiles,2007,20.8
Turkmenistan,Aircraft,2021,0.08
Turkmenistan,Engines,2016,1.4
Turkmenistan,Engines,2021,12.0
Turkmenistan,Engines,2021,0.16
Turkmenistan,Engines,2021,6.0
United Arab Emirates,Engines,2022,9.65
United Arab Emirates,Missiles,2020,90.0
United Arab Emirates,Missiles,2018,60.0
United Arab Emirates,Missiles,2019,60.0
United Arab Emirates,Missiles,2020,60.0
United Arab Emirates,Missiles,2021,60.0
United Arab Emirates,Missiles,2022,32.8
United Arab Emirates,Air-defence systems,2021,55.0
United Arab Emirates,Air-defence systems,2022,110.0
United Arab Emirates,Air-defence systems,2023,55.0
United Arab Emirates,Missiles,2023,60.0
United Arab Emirates,Missiles,2022,55.0
United Arab Emirates,Missiles,2021,35.0
United Arab Emirates,Sensors,2023,15.0
United Arab Emirates,Sensors,2022,10.0
United Arab Emirates,Missiles,2023,20.0
United Arab Emirates,Missiles,2022,15.0
United Arab Emirates,Missiles,2024,15.0
United Arab Emirates,Sensors,2007,10.0
United Arab Emirates,Sensors,2006,10.0
United Arab Emirates,Sensors,2004,5.0
United Arab Emirates,Sensors,2008,5.0
United Arab Emirates,Sensors,2005,10.0
United Arab Emirates,Missiles,2012,50.0
United Arab Emirates,Missiles,2013,75.0
United Arab Emirates,Missiles,2014,91.0
United Arab Emirates,Missiles,2015,36.0
United Arab Emirates,Missiles,2016,36.0
United Arab Emirates,Aircraft,2010,80.0
United Arab Emirates,Aircraft,2012,40.0
United Arab Emirates,Aircraft,2013,80.0
United Arab Emirates,Aircraft,2014,80.0
United Arab Emirates,Aircraft,2015,40.0
United Arab Emirates,Missiles,2005,6.72
United Arab Emirates,Missiles,2004,5.04
United Arab Emirates,Missiles,2006,20.28
United Arab Emirates,Artillery,2013,22.0
United Arab Emirates,Missiles,2023,7.5
United Arab Emirates,Missiles,2024,7.5
United Arab Emirates,Aircraft,2014,9.9
United Arab Emirates,Aircraft,2015,16.5
United Arab Emirates,Aircraft,2016,6.6
United Arab Emirates,Armoured vehicles,2013,187.5
United Arab Emirates,Armoured vehicles,2024,4.22
United Arab Emirates,Missiles,2015,38.4
United Arab Emirates,Missiles,2015,5.0
United Arab Emirates,Missiles,2016,5.0
United Arab Emirates,Missiles,2017,5.0
United Arab Emirates,Missiles,2018,5.0
United Arab Emirates,Missiles,2019,18.0
United Arab Emirates,Missiles,2020,18.0
United Arab Emirates,Missiles,2021,18.0
United Arab Emirates,Aircraft,2009,279.0
United Arab Emirates,Aircraft,2008,186.0
United Arab Emirates,Sensors,1995,11.0
United Arab Emirates,Aircraft,2015,280.0
United Arab Emirates,Missiles,2011,62.4
United Arab Emirates,Missiles,2012,62.4
United Arab Emirates,Missiles,2013,200.0
United Arab Emirates,Armoured vehicles,2016,4.4
United Arab Emirates,Missiles,2020,9.93
United Arab Emirates,Missiles,2018,50.0
United Arab Emirates,Missiles,2018,7.0
United Arab Emirates,Missiles,2019,10.5
United Arab Emirates,Missiles,2020,10.5
United Arab Emirates,Missiles,2018,30.0
United Arab Emirates,Missiles,2017,35.0
United Arab Emirates,Missiles,2018,35.08
United Arab Emirates,Armoured vehicles,2018,251.2
United Arab Emirates,Armoured vehicles,2017,96.0
United Arab Emirates,Engines,2019,0.96
United Arab Emirates,Engines,2017,2.4
United Arab Emirates,Engines,2018,2.4
United Arab Emirates,Engines,2016,2.24
United Arab Emirates,Missiles,2019,50.0
United Arab Emirates,Missiles,2020,50.0
United Arab Emirates,Missiles,2018,200.0
United Arab Emirates,Missiles,2016,200.0
United Arab Emirates,Missiles,2017,200.0
United Arab Emirates,Missiles,2019,84.0
United Arab Emirates,Missiles,2015,84.0
United Arab Emirates,Aircraft,2020,0.2
United Arab Emirates,Aircraft,2017,20.0
United Arab Emirates,Armoured vehicles,2016,48.8
United Arab Emirates,Armoured vehicles,2017,2.3
United Arab Emirates,Armoured vehicles,2018,3.1
United Arab Emirates,Armoured vehicles,2019,1.1
United Arab Emirates,Sensors,2018,4.0
United Arab Emirates,Sensors,2019,4.0
United Arab Emirates,Engines,2022,3.04
United Arab Emirates,Engines,2020,6.32
United Arab Emirates,Engines,2021,8.08
United Arab Emirates,Engines,2023,14.4
United Arab Emirates,Engines,2019,4.4
United Arab Emirates,Missiles,2008,7.5
United Arab Emirates,Missiles,2009,7.5
United Arab Emirates,Missiles,2006,4.04
United Arab Emirates,Missiles,2000,5.0
United Arab Emirates,Missiles,1999,5.0
United Arab Emirates,Missiles,2004,5.46
United Arab Emirates,Missiles,2003,6.0
United Arab Emirates,Missiles,2002,6.0
United Arab Emirates,Missiles,2001,6.0
United Arab Emirates,Missiles,2012,6.0
United Arab Emirates,Missiles,2010,2.0
United Arab Emirates,Missiles,2011,6.0
United Arab Emirates,Missiles,2013,4.76
United Arab Emirates,Missiles,2011,3.0
United Arab Emirates,Missiles,2012,3.0
United Arab Emirates,Aircraft,2011,108.75
United Arab Emirates,Aircraft,2012,79.75
United Arab Emirates,Aircraft,2009,36.25
United Arab Emirates,Aircraft,2010,36.25
United Arab Emirates,Aircraft,2012,50.75
United Arab Emirates,Aircraft,2013,50.75
United Arab Emirates,Missiles,2011,26.25
United Arab Emirates,Missiles,2012,26.25
United Arab Emirates,Missiles,2013,22.5
United Arab Emirates,Sensors,2009,54.0
United Arab Emirates,Sensors,2008,36.0
United Arab Emirates,Missiles,2017,31.2
United Arab Emirates,Armoured vehicles,2011,12.5
United Arab Emirates,Sensors,2013,24.0
United Arab Emirates,Missiles,2012,18.75
United Arab Emirates,Missiles,2011,18.75
United Arab Emirates,Aircraft,2008,375.0
United Arab Emirates,Aircraft,2004,300.0
United Arab Emirates,Aircraft,2005,1125.0
United Arab Emirates,Aircraft,2006,825.0
United Arab Emirates,Aircraft,2007,375.0
United Arab Emirates,Missiles,2009,15.0
United Arab Emirates,Missiles,2010,15.0
United Arab Emirates,Aircraft,2005,6.0
United Arab Emirates,Aircraft,2007,1.0
United Arab Emirates,Aircraft,2006,1.0
United Arab Emirates,Engines,2010,4.4
United Arab Emirates,Engines,2009,6.6
United Arab Emirates,Engines,2006,6.6
United Arab Emirates,Missiles,2011,4.2
United Arab Emirates,Missiles,2013,4.2
United Arab Emirates,Missiles,2012,4.2
United Arab Emirates,Missiles,2015,4.2
United Arab Emirates,Missiles,2016,4.2
United Arab Emirates,Aircraft,2007,14.4
United Arab Emirates,Air-defence systems,2013,220.0
United Arab Emirates,Air-defence systems,2012,110.0
United Arab Emirates,Air-defence systems,2014,165.0
United Arab Emirates,Missiles,2013,43.2
United Arab Emirates,Missiles,2014,91.2
United Arab Emirates,Air-defence systems,2015,250.0
United Arab Emirates,Air-defence systems,2016,250.0
United Arab Emirates,Missiles,2012,73.6
United Arab Emirates,Missiles,2013,80.0
United Arab Emirates,Missiles,2014,80.0
United Arab Emirates,Aircraft,2011,560.0
United Arab Emirates,Aircraft,2012,280.0
United Arab Emirates,Missiles,2018,100.0
United Arab Emirates,Missiles,2019,100.0
United Arab Emirates,Aircraft,2011,29.4
United Arab Emirates,Aircraft,2010,19.6
United Arab Emirates,Aircraft,2012,49.0
United Arab Emirates,Aircraft,2013,14.7
